Tiempo (s),Voltaje (V)
13.8924750000015,1.68163102702238
13.9006099999994,1.61316331702983
13.908674999997,1.6983461487107
13.9158530000001,1.72309738659533
13.9252910000011,1.78770776081365
13.9349769999981,1.64273622463224
13.9412709999979,1.81824500235962
13.9481379999965,1.79252943053143
13.9560199999958,1.72534749913029
13.9632929999977,1.61380620632553
13.9706419999972,1.77484997489955
13.9795,1.78899353940506
13.9877390000001,1.70895382208982
13.9973599999994,1.76649241405539
14.0058170000017,1.67198768758681
14.0118099999949,1.72341883124318
14.0189799999967,1.75620618532412
14.028111999996,1.74913440307137
14.0362859999984,1.73627661715727
14.0436309999973,1.67520213406533
14.0521279999986,1.61669920815621
14.061049999997,1.74495562264929
14.0682679999992,1.67488068941748
14.0750179999992,1.69963192730211
14.0832479999959,1.73177639208734
14.0910729999989,1.69673892547144
14.0967749999985,1.84138901700499
14.1029279999956,1.7886720947572
14.1092089999989,1.70895382208982
14.1156899999976,1.64177189068869
14.121862999998,1.58744774520164
14.1281599999964,1.74977729236707
14.1343539999947,1.67488068941748
14.1405459999964,1.7394910636358
14.1469539999962,1.77902875532163
14.1525190000013,1.63598588702735
14.1585719999969,1.38686628494179
14.1650749999955,1.55755339295138
14.1713449999988,1.8433176848921
14.1778769999966,1.49358590802876
14.1841269999966,1.50676513859071
14.1906400000006,1.71120393462479
14.1969839999974,1.59676963998936
14.2030700000003,1.53280215506675
14.2097119999975,1.3881520635332
14.2158479999974,1.46594166831346
14.2215019999966,1.26600309734931
14.2275449999943,1.22678685031133
14.2337069999948,1.2161791769322
14.2398889999986,1.36147215776145
14.2463369999975,1.35247170762159
14.253125,1.44986943592085
14.2594409999996,1.38043739198474
14.2655179999992,1.2094288393273
14.2717149999961,1.39425951184239
14.2772859999985,1.37272272043629
14.2837009999976,1.3261132464977
14.2910939999968,1.30264778720448
14.2975929999948,1.3119696819922
14.3053170000017,1.32161302142777
14.3117409999967,1.32547035720199
14.3194769999981,1.41997508367058
14.3263969999999,1.43636876071105
14.3325929999948,1.39200939930743
14.3392219999954,1.41611774789635
14.3462919999957,1.50676513859071
14.3526809999943,1.57233984675258
14.3593399999961,1.58487618801882
14.3656969999969,1.56944684492191
14.3719209999964,1.63952177815372
14.3786429999992,1.64820078364573
14.3854609999955,1.64884367294144
14.3917430000007,1.81599488982465
14.3979469999969,1.64048611209728
14.4038989999965,1.51865859056124
14.4107179999948,1.4993719116901
14.4164670000002,1.53955249267165
14.4239349999949,1.56719673238695
14.4303539999947,1.67552357871318
14.436924999997,1.70927526673768
14.4435040000007,1.67713080195244
14.4504199999943,1.6713447982911
14.4584640000016,1.7118468239205
14.4644209999964,1.67777369124815
14.4710159999952,1.76006352109835
14.4777659999952,1.69063147716224
14.4841620000005,1.71827571687754
14.4904039999992,1.71409693645546
14.4974459999949,1.70991815603338
14.5039640000015,1.66298723744694
14.5104549999982,1.79799398954492
14.5177959999964,1.74270551011432
14.5238799999952,1.7266332777217
14.5304829999954,1.69320303434506
14.5371889999956,1.72245449729962
14.5432349999994,1.73659806180513
14.5493420000002,1.69063147716224
14.5558720000014,1.74174117617076
14.5614469999969,1.70895382208982
14.5676449999958,1.66041568026412
14.5738989999965,1.8095659968676
14.5802929999977,1.77163552842103
14.5865019999966,1.86774747812888
14.5928799999952,1.62184232252184
14.5989979999959,1.59998408646788
14.6053999999985,1.76263507828116
14.6117430000007,2.11429552303161
14.6174289999977,1.73788384039653
14.623550999999,1.55691050365567
14.629862999998,1.58069740759674
14.6361550000012,1.59805541858077
14.6433549999967,1.98314610670786
14.649548999995,1.84010323841358
14.6557980000004,1.5681610663305
14.6623720000014,1.67520213406533
14.6687299999967,1.19721394270891
14.6751660000011,1.73370505997445
14.6815179999992,1.72920483490452
14.6877399999946,1.45244099310366
14.6934839999974,1.3193629088928
14.6998999999985,1.44826221268158
14.7062629999965,1.34829292719951
14.7125059999973,1.29718322819099
14.7186589999944,1.09113720891764
14.7249649999961,1.2849683315726
14.7310960000008,1.27178910101065
14.7373519999981,1.35600759874796
14.7436959999949,1.09467310004402
14.7494670000002,1.24896653101314
14.7555670000017,1.36854394001421
14.7619319999963,1.21457195369294
14.7680890000016,1.13678234891267
14.7740289999992,1.15735480637522
14.7802129999995,1.22742973960703
14.7864459999949,1.26664598664502
14.792424999997,1.25378820073092
14.7992259999961,1.28111099579837
14.8052580000013,1.31100534804864
14.8116489999965,1.31036245875293
14.8179640000015,1.31550557311857
14.8249319999963,1.50580080464715
14.8313289999962,1.41354619071353
14.8374899999946,1.44472632155521
14.8436229999959,1.28014666185481
14.8501709999964,1.41740352648776
14.8566070000008,1.49905046704225
14.8630769999996,1.59837686322862
14.869686999999,1.47333489521407
14.8761569999978,1.46015566465212
14.8826799999997,1.40454574057367
14.888674999997,1.46015566465212
14.8949149999991,1.61187753843842
14.9014399999976,1.65109378547641
14.9083799999952,1.6086630919599
14.9147199999988,1.65141523012426
14.9216330000013,1.61734209745191
14.9277980000004,1.59226941491943
14.9339710000008,1.60641297942493
14.9410269999951,1.65655834448989
14.9472189999968,1.72534749913029
14.9539809999987,1.79027931799646
14.9603189999983,1.67005901969969
14.9666609999984,1.67295202153036
14.9730219999999,1.63823599956231
14.9788830000013,1.68163102702238
14.9861209999993,1.83142423292156
14.9920139999986,1.81535200052895
14.9986299999952,1.8082802182762
15.0058659999967,1.68838136462728
15.0123379999995,1.68934569857083
15.0190819999948,1.71216826856835
15.0261840000004,1.77581430884311
15.0337969999984,1.77742153208237
15.0401799999997,1.74656284588855
15.0465799999982,1.81181610940257
15.0530569999963,1.7475271798321
15.059175999999,1.80635155038908
15.0658720000014,1.69545314688003
15.0720249999985,1.63662877632305
15.0788809999973,1.73370505997445
15.085199000001,1.84460346348351
15.0914799999967,1.77002830518177
15.0978209999949,1.74431273335358
15.10325,1.80699443968479
15.1101140000001,1.73016916884808
15.1163350000009,1.71538271504687
15.1223830000013,1.95068019727478
15.1301939999983,1.5466242749244
15.1363640000001,1.43540442676749
15.1427280000001,1.72631183307385
15.148936999999,1.64177189068869
15.1554589999989,1.59998408646788
15.1617739999965,1.36854394001421
15.1680909999982,1.73563372786157
15.1743200000003,1.62312810111325
15.1800419999957,1.51608703337843
15.1864389999956,1.72920483490452
15.1932030000016,1.55723194830352
15.1995279999971,1.53344504436245
15.2061969999969,1.28528977622045
15.2126140000001,1.65205811941996
15.2191589999944,1.73209783673519
15.2253959999979,1.64016466744943
15.2316840000004,1.26085998298367
15.2380859999955,1.72984772420023
15.2444340000004,1.66073712491198
15.250423999995,1.6234495457611
15.2560679999962,1.50419358140789
15.2624189999998,1.51833714591339
15.268611999996,1.64530778181506
15.2749129999951,1.525730372814
15.2813799999952,1.59355519351084
15.2878079999983,1.57169695745688
15.294125,1.67166624293895
15.3005419999957,1.74495562264929
15.3068289999962,1.74849151377566
15.3132039999962,1.8156734451768
15.3192760000005,1.69577459152788
15.3249679999948,1.78095742320875
15.3320819999948,1.88028381939512
15.3386209999993,1.79445809841854
15.344949000001,1.7118468239205
15.3511379999965,1.77292130701244
15.3573189999983,1.83849601517431
15.3637569999993,1.87385492643807
15.3699589999989,1.85874702798901
15.3762329999954,1.80538721644552
15.3824169999957,1.86260436376324
15.3880339999944,1.84010323841358
15.3945810000002,1.91499984136317
15.4012980000004,1.8156734451768
15.4092430000007,1.82081655954244
15.4171689999998,1.92817907192511
15.4227629999965,1.91821428784169
15.4290819999948,1.84846079925774
15.4352980000004,1.83271001151297
15.4413079999983,1.88639126770431
15.4475639999956,1.87578359432518
15.453923999995,1.8777122622123
15.4601339999959,1.88735560164787
15.4662479999959,1.86003280658042
15.472799999997,1.81920933630317
15.478236999996,1.72502605448244
15.4846639999971,1.93203640769934
15.4914799999967,1.79156509658787
15.4981620000005,1.70670370955486
15.5045949999988,1.79638676630566
15.5108689999953,1.79831543419277
15.5182170000002,1.73081205814378
15.5241330000013,1.79124365194002
15.5307129999995,1.76520663546398
15.5369399999976,1.82692400785163
15.5435150000006,1.76006352109835
15.5498830000013,1.80474432714982
15.5558729999959,1.77356419630814
15.5615529999956,1.6639515713905
15.567737999998,1.74109828687506
15.5739189999998,1.60448431153782
15.5801199999973,1.93782241136068
15.5864179999977,1.57684007182252
15.5928900000006,1.77067119447747
15.5989970000014,1.50901525112567
15.6055069999993,1.81310188799398
15.6121889999956,1.4366902053589
15.6183610000014,1.48844279366313
15.625449000001,1.52669470675755
15.6314629999995,1.58551907731453
15.6381829999983,1.55016016605077
15.6448249999955,1.39586673508165
15.6511959999949,1.43540442676749
15.6577760000005,1.33575658593327
15.6647529999986,1.22775118425488
15.6713029999956,1.1682839244022
15.6780960000008,1.0509566279361
15.6845639999956,1.04613495821832
15.6907879999951,1.14835435623536
15.697373999998,1.07281486399006
15.7039979999959,1.21746495552361
15.7108979999945,0.877055073447991
15.7178759999946,0.919164322316647
15.7244319999963,1.09017287497409
15.7312030000016,1.07570786582073
15.7377039999962,0.986989143013489
15.7443420000002,0.949701563862618
15.7522839999944,0.994382369914092
15.7603489999995,1.09531598933972
15.767324000001,0.959023458650336
15.7737580000013,0.946165672736242
15.7801400000006,0.97059546597302
15.7865979999974,0.967381019494496
15.7931440000013,1.0718505300465
15.7995219999999,1.03392006159993
15.8062929999977,1.22100084664999
15.8115029999986,1.1197457825765
15.817050999999,1.05481396371033
15.8224959999993,0.959987792593893
15.8282479999959,0.967702464142349
15.8335439999998,1.01881216315087
15.8384750000015,1.03456295089563
15.8440799999982,1.02074083103798
15.8497089999989,1.04999229399255
15.8552049999982,1.01784782920731
15.860185999997,1.05159951723181
15.865824000001,1.0644573031459
15.8712569999993,1.0435634010355
15.8770689999983,1.10142343764892
15.882549999997,1.05867129948456
15.8875049999952,1.02652683469933
15.8932339999974,1.07924375694711
15.8990480000004,1.06092141201952
15.9053830000013,1.01816927385516
15.9109109999984,1.05867129948456
15.915674999997,1.07699364441214
15.9214059999958,1.13356790243415
15.9270520000011,1.06542163708946
15.9328310000002,1.06831463892013
15.9392119999975,1.10142343764892
15.9446840000004,1.08631553919986
15.9497339999974,1.0847083159606
15.9553570000008,1.10463788412744
15.9611140000001,1.13678234891267
15.9677159999982,1.08792276243912
15.9745040000007,1.10463788412744
15.9805939999968,1.13710379356053
15.9863489999995,1.14771146693965
15.9914970000014,1.00949026836315
15.9972449999973,1.01302615948953
16.0031000000015,1.1676410351065
16.0089199999943,1.20589294820093
16.0146000000015,1.08985143032623
16.0195559999943,1.12360311835073
16.0252889999971,1.20750017144019
16.0309189999998,1.13646090426482
16.0366159999967,1.11428122356301
16.042063000001,1.13099634525133
16.0470549999997,1.09853043581825
16.0528669999987,1.20171416777885
16.0585480000004,1.1891778265126
16.0642289999947,1.0982089911704
16.0697430000007,1.14128257398261
16.0748390000015,1.00209704146255
16.0805179999992,1.11813855933724
16.0864129999951,1.28914711199468
16.0919739999995,1.19914261059603
16.0972019999996,1.20846450538374
16.1021969999969,1.29332589241676
16.1081469999999,1.16474803327583
16.1139169999957,1.07474353187717
16.1197119999975,1.30104056396522
16.1257159999982,1.08310109272134
16.1307829999998,0.906306536402553
16.1366079999954,0.935879444004968
16.1421770000011,1.14706857764395
16.1478280000016,1.16571236721938
16.1536070000008,0.957094790763222
16.158563000001,1.04838507075328
16.1642769999951,1.16731959045865
16.1702459999993,0.999525484279729
16.1761449999958,0.838803160353564
16.1819640000015,0.898270420206245
16.1871409999952,1.19142793904757
16.1922949999943,1.1878920479212
16.1980590000004,1.09467310004402
16.2038469999954,1.3335064733983
16.2093219999969,1.21167895186227
16.2142769999951,1.11524555750657
16.2196770000011,0.877055073447991
16.2251620000005,1.04195617779624
16.2306979999989,1.40197418339085
16.2359569999948,1.2155362876365
16.2409019999951,1.20428572496166
16.2467019999996,1.19914261059603
16.2523479999974,1.2303227414377
16.2577320000008,1.26278865087079
16.2626849999949,1.28528977622045
16.2686099999994,1.34572137001669
16.274173999995,1.41033174423501
16.2798790000007,1.38397328311112
16.2852939999998,1.44311909831595
16.2902449999973,1.3193629088928
16.2958759999946,1.36211504705716
16.3015989999995,1.56044639478205
16.3080569999963,1.4852283471846
16.3135969999954,1.48265679000178
16.3184589999989,1.50355069211219
16.3241679999977,1.3746513883234
16.3298489999995,1.52155159239192
16.3358500000015,1.55305316788144
16.3413369999975,1.554017501825
16.3462329999954,1.525730372814
16.3518219999969,1.56687528773909
16.357435999997,1.53151637647534
16.3631290000007,1.59034074703231
16.3693179999962,1.6437005585758
16.3758689999953,1.64691500505432
16.3809549999982,1.66588023927761
16.3869699999988,1.66813035181258
16.3929970000014,1.74431273335358
16.3990199999958,1.75170596025418
16.4046840000004,1.73595517250942
16.4100719999969,1.70702515420271
16.4151409999952,1.70381070772419
16.4208649999946,1.8089231075719
16.4263819999993,1.85553258151049
16.432173999995,1.88928426953498
16.4374059999958,1.8844625998172
16.4424539999962,1.85521113686264
16.4482629999965,1.82499533996452
16.4539919999987,1.70252492913278
16.4596969999969,1.71891860617325
16.4648909999952,1.92335740220733
16.4700979999974,1.96482376178028
16.4757390000001,1.88735560164787
16.4815300000012,1.97736010304652
16.4871209999993,1.87739081756445
16.4921489999965,2.01014745712746
16.4981409999952,1.87546214967733
16.5038699999973,1.94232263643062
16.5096030000001,1.77902875532163
16.5151110000014,1.95003730797907
16.5200439999998,1.91467839671532
16.5257789999992,1.92303595755948
16.5315839999989,2.14515420922544
16.5372709999979,1.83335290080868
16.5430279999971,2.02718402346363
16.5484099999964,1.89667749643559
16.5534979999959,1.87417637108592
16.5592729999945,2.01882646261947
16.5651039999947,1.68838136462728
16.5707170000002,1.95968064741464
16.5758819999993,1.88928426953498
16.5813779999986,1.78770776081365
16.5871669999957,1.71023960068123
16.5929270000011,1.90567794657545
16.5984829999954,1.95518042234471
16.6041779999956,1.57008973421762
16.60925,1.74720573518425
16.6148949999958,1.71120393462479
16.6206389999986,1.4636915557785
16.6261579999998,1.66202290350338
16.6311459999979,2.07282916345866
16.6367199999988,1.52669470675755
16.6423819999993,1.45983422000427
16.6481110000014,1.50387213676004
16.6541140000001,1.35118592903018
16.6593359999955,1.69802470406285
16.6647859999985,1.79156509658787
16.670424999997,1.54212404985446
16.676061999999,1.77902875532163
16.6819349999949,1.56880395562621
16.6870329999998,1.59130508097587
16.6923399999961,1.56108928407775
16.6978769999966,1.42351097479695
16.7036039999947,1.75781340856338
16.7089849999994,1.59741252928507
16.7142889999971,1.46304866648279
16.7199189999998,1.45436966099078
16.7254600000009,1.54694571957225
16.7312210000008,1.60030553111574
16.7366599999964,1.59741252928507
16.7417859999984,1.630199883366
16.7474699999988,1.7462414012407
16.7531030000001,1.77259986236459
16.7588350000009,1.66009423561627
16.7641789999977,1.67873802519171
16.769125,1.76199218898546
16.7749860000014,1.81342333264183
16.7805459999964,1.88703415700002
16.7863530000001,1.84942513320129
16.7918399999961,1.85456824756693
16.7969629999995,1.99986122839618
16.803050999999,1.87642648362089
16.8099099999964,1.75524185138056
16.8155590000004,1.88349826587364
16.8218790000007,2.0361844736035
16.8276840000004,1.91596417530673
16.8331550000012,1.91564273065887
16.8383769999966,1.91114250558894
16.844549999997,1.91049961629324
16.850311999999,1.926250404038
16.8564619999975,1.96900254220236
16.8622129999995,1.91499984136317
16.8673599999994,1.9943966693827
16.8730480000004,2.04679214698263
16.8790949999988,2.00500434276182
16.8864010000005,2.04904225951759
16.8925129999965,1.99086077825632
16.8996649999991,1.98893211036921
16.9072229999974,1.99696822656551
16.9138759999946,2.01882646261947
16.9206049999967,2.10722374077886
16.9281489999965,2.03843458613846
16.9363579999954,2.12265308387578
16.9455829999968,2.02429102163296
16.9541149999946,2.14869010035181
16.9625679999962,1.98282466206001
16.9691979999989,2.07636505458504
16.9760780000016,2.22422959259711
16.9839679999948,2.07475783134578
16.9938940000013,2.01946935191518
17.0013919999972,2.12715330894571
17.0092679999992,2.12618897500215
17.0170049999952,1.83431723475223
17.0251449999958,2.26505306287436
17.0325289999992,1.67873802519171
17.0401529999971,2.00821878924035
17.048436999999,1.84074612770928
17.057563000001,2.23033704090631
17.0652540000007,1.67938091448741
17.0729079999998,1.73852672969224
17.0808549999967,1.73756239574868
17.0876259999946,1.89732038573129
17.0948339999989,1.44119043042883
17.1029799999967,1.62312810111325
17.1127280000001,1.94264408107847
17.1207419999987,1.73081205814378
17.1281400000006,1.65366534265922
17.1361569999978,1.6774522466003
17.1432889999971,1.47719223098829
17.1520300000012,1.81728066841606
17.1601169999987,1.60351997759426
17.1684919999987,1.53087348717963
17.1764569999948,1.55626761435997
17.1851589999944,1.57555429323111
17.1910979999974,1.61669920815621
17.1980229999945,1.71023960068123
17.2045119999945,1.66202290350338
17.2111199999973,1.64016466744943
17.2175069999993,1.67584502336103
17.2242030000016,1.65752267843345
17.230563000001,1.64016466744943
17.2367980000004,1.61959220998688
17.2434299999997,1.71023960068123
17.2494629999995,1.73370505997445
17.2557980000004,1.78449331433512
17.2625279999971,1.70991815603338
17.269185999997,1.66909468575614
17.2771009999961,1.69448881293647
17.2832039999962,1.75009873701492
17.2899050000012,1.7812788678566
17.2974199999943,1.75684907461982
17.3042109999955,1.8230666720774
17.3101209999993,1.88285537657794
17.3161309999973,1.88092670869082
17.3231169999987,1.86774747812888
17.3294459999949,1.82499533996452
17.3361550000012,1.77292130701244
17.3424809999987,1.83045989897801
17.3497949999943,1.83110278827371
17.3570009999946,1.85617547080619
17.3640689999983,1.77742153208237
17.3723179999962,1.76199218898546
17.3790080000013,1.6983461487107
17.3857149999961,1.78417186968727
17.3929069999978,1.91082106094109
17.3988640000001,1.83817457052646
17.4054939999953,1.77549286419526
17.4122129999995,1.77484997489955
17.4185289999992,1.69963192730211
17.4253399999961,1.75009873701492
17.4323519999981,1.8015298806713
17.4391529999971,1.76970686053392
17.4464809999987,1.89571316249203
17.4531939999983,1.92400029150303
17.4601719999984,1.50322924746433
17.4672470000014,1.85456824756693
17.4731809999943,1.70670370955486
17.4789759999961,1.54083827126306
17.4848779999986,1.65077234082855
17.4916349999979,1.6842025842052
17.4983570000008,1.7886720947572
17.5064829999954,1.25668120256159
17.5131840000004,1.61637776350835
17.5203310000002,1.46787033620058
17.5279289999977,1.71570415969472
17.5344429999962,1.60030553111574
17.5424139999971,1.39233084395528
17.5493709999993,1.29396878171246
17.555048999995,1.38397328311112
17.5610019999966,1.60962742590345
17.5670159999952,1.25153808819596
17.5729769999981,1.46304866648279
17.579061999999,1.36757960607065
17.5852549999952,1.55466039112071
17.5911809999943,1.25443109002663
17.5966979999989,1.17792726383777
17.6026529999971,1.68355969490949
17.6097179999948,1.43347575888038
17.6155789999962,1.3335064733983
17.6215019999966,1.36565093818353
17.6274799999967,1.47815656493185
17.6339069999978,1.46979900408769
17.6398889999986,1.4980861330987
17.6449890000001,1.64080755674513
17.6525169999972,1.51544414408272
17.6581959999949,1.61702065280406
17.6660199999958,1.52123014774406
17.6719579999968,1.72727616701741
17.6780949999988,1.62023509928258
17.6837760000005,1.49519313126802
17.6897419999987,1.51415836549131
17.6968209999949,1.57362562534399
17.7022819999978,1.66073712491198
17.7076199999973,1.66266579279909
17.7133589999974,1.58134029689245
17.7192839999944,1.61830643139547
17.7251180000007,1.65462967660278
17.7311649999991,1.59709108463721
17.7371469999999,1.55658905900782
17.7426849999949,1.66427301603835
17.7482170000002,1.66234434815124
17.754199000001,1.63855744421016
17.7620129999965,1.69191725575365
17.7691849999949,1.71538271504687
17.7756379999965,1.79992265743203
17.7819139999971,1.68838136462728
17.7889169999957,1.65945134632057
17.7958350000009,1.67520213406533
17.8029670000002,1.79156509658787
17.8092729999945,1.79992265743203
17.8157119999975,1.79606532165781
17.8217839999944,1.70798948814627
17.8283159999996,1.72631183307385
17.8348020000011,1.89217727136565
17.8407320000008,1.80410143785411
17.8469189999998,1.70027481659781
17.853174999997,1.68355969490949
17.8599010000005,1.78417186968727
17.8667839999944,1.82853123109089
17.8734089999944,1.84235335094854
17.88025,1.81374477728968
17.8869609999955,1.6854883627966
17.8939729999974,1.71023960068123
17.9009719999954,1.94264408107847
17.9077089999989,1.81053033081116
17.9144429999962,1.6363073316752
17.9207309999987,1.51126536366064
17.9276359999999,2.0233266876894
17.9337109999955,1.61284187238198
17.9403940000013,1.2647173187579
17.9471939999983,1.63920033350587
17.9541110000014,1.6221637671697
17.9614279999956,1.59419808280654
17.9678729999959,1.27886088326341
17.9743530000001,1.46047710929997
17.9812929999977,1.33254213945474
17.9879429999962,1.44504776620306
17.9944129999951,1.1399967953912
18.0005329999998,1.38011594733689
18.0068229999989,1.52058725844836
18.0136929999962,1.55241027858574
18.0202809999958,1.17728437454207
18.0267360000014,1.48362112394534
18.0334450000003,1.3200057981885
18.0401809999943,1.26761032058857
18.0483879999965,1.19849972130032
18.0552280000001,1.25828842580086
18.0614399999976,1.25346675608307
18.0686059999987,1.30007623002166
18.0747329999954,1.38397328311112
18.0813319999948,1.41611774789635
18.0879919999987,1.37690150085837
18.0945869999975,1.5398739373195
18.1012399999946,1.43251142493682
18.1074209999964,1.44697643409017
18.1142779999971,1.4852283471846
18.1209279999956,1.45147665916011
18.1273999999985,1.4636915557785
18.1330939999968,1.51801570126554
18.138449000001,1.60512720083352
18.1452360000014,1.65109378547641
18.1517929999977,1.60159130970715
18.1586849999949,1.37111549719702
18.166061999999,1.39040217606816
18.1724780000001,1.5958053060458
18.1790639999956,1.54373127309373
18.1861299999952,1.61155609379057
18.1929450000003,1.62537821364822
18.1996479999945,1.65591545519419
18.2059230000004,1.64145044604084
18.2120839999989,1.5681610663305
18.2186429999992,1.67616646800889
18.2251349999979,1.71313260251191
18.2313969999999,1.72406172053888
18.2375410000011,1.65591545519419
18.2437529999986,1.69352447899291
18.2493149999976,1.64530778181506
18.2561049999967,1.72309738659533
18.2626379999965,1.69866759335855
18.2695729999989,1.91178539488465
18.2768680000007,1.69963192730211
18.2835979999974,1.61894932069117
18.2910879999995,1.84974657784915
18.2991429999992,1.6848454735009
18.3057760000005,1.85296102432767
18.3127509999946,2.09661606739974
18.3193149999976,1.41161752282642
18.3259530000016,1.9532517544576
18.3324439999983,1.83367434545653
18.3409010000005,1.56462517520413
18.3472729999945,1.67713080195244
18.3536519999951,1.30875523551367
18.3601609999984,1.6504508961807
18.3665920000002,1.41515341395279
18.3727419999987,1.7333836153266
18.3798589999974,1.2512166435481
18.3865429999977,1.50451502605574
18.3931449999958,1.55176738929003
18.3997109999955,1.54083827126306
18.4062329999953,1.23482296650764
18.4133640000001,1.18082026566844
18.4206319999993,1.44183331972454
18.4271159999967,1.30264778720448
18.4333449999988,1.1197457825765
18.4399029999971,1.37240127578843
18.4465899999961,1.28400399762904
18.4531599999964,1.31454123917501
18.4598159999996,1.35729337733937
18.4664829999953,1.31807713030139
18.4732299999967,1.38333039381541
18.4791299999952,1.26439587411005
18.4850009999946,1.41965363902273
18.492060999997,1.34732859325595
18.5011030000001,1.40647440846078
18.5080239999965,1.62441387970466
18.5160659999996,1.46915611479199
18.5225729999989,1.46915611479199
18.5294160000011,1.57041117886547
18.5362980000004,1.45854844141286
18.5445309999958,1.51640847802628
18.5515260000005,1.54373127309373
18.5581039999947,1.56108928407775
18.5645300000012,1.50580080464715
18.5710019999966,1.4919786847895
18.5776709999964,1.56687528773909
18.5846819999963,1.49101435084594
18.5907969999984,1.53440937830601
18.596688000001,1.51994436915265
18.6033350000009,1.59998408646788
18.6100119999945,1.6369502209709
18.6166149999946,1.60062697576359
18.6235359999984,1.58744774520164
18.630199000001,1.58905496844091
18.6368849999979,1.64787933899788
18.6434699999988,1.61412765097339
18.6503509999961,1.60448431153782
18.6567690000013,1.72406172053888
18.6630979999974,1.71023960068123
18.6697789999992,1.72213305265177
18.676123999998,1.7050964863156
18.6829640000016,1.68034524843097
18.6894340000004,1.63662877632305
18.695938000001,1.7050964863156
18.7014319999963,1.6774522466003
18.7069079999998,1.67198768758681
18.7131950000003,1.55241027858574
18.7196389999986,1.72245449729962
18.7260069999993,1.53183782112319
18.732949000001,1.94103685783921
18.7398889999986,1.87931948545156
18.7467659999952,1.44890510197729
18.7531000000015,2.10240207106108
18.7599089999944,1.56591095379554
18.7666499999985,1.66427301603835
18.7732100000009,1.33864958776394
18.7797919999957,1.71216826856835
18.7861969999969,1.49230012943735
18.7933869999945,1.85649691545404
18.8000029999986,1.44826221268158
18.8068680000007,1.54244549450232
18.8131920000017,1.50997958506923
18.8204780000001,1.15478324919241
18.8269909999967,1.43765453930246
18.8330960000008,1.21682206622791
18.8400309999958,1.88414115516935
18.8466269999966,1.14096112933476
18.8543189999983,1.52540892816614
18.8613479999974,1.36886538466206
18.8677679999992,1.24060897016898
18.8741220000014,1.2431805273518
18.8805040000007,1.2843254422769
18.8878659999967,1.38236605987186
18.8954799999967,1.28078955115052
18.9046269999966,1.30136200861307
18.9110759999976,1.38236605987186
18.9177980000004,1.29879045143025
18.9246259999946,1.2782179939677
18.9318229999989,1.37015116325347
18.9390190000013,1.43444009282393
18.9467030000016,1.48908568295883
18.953498999998,1.42222519620555
18.9603929999992,1.50805091718212
18.9679319999963,1.54244549450232
18.9748379999995,1.6154134295648
18.9823549999967,1.52765904070111
18.9898170000017,1.55755339295138
18.9969799999967,1.53505226760171
19.0031779999956,1.55916061619064
19.0091929999962,1.57973307365319
19.0159799999967,1.50162202422507
19.0235260000005,1.55176738929003
19.0308189999983,1.65752267843345
19.0379579999968,1.58005451830104
19.0451950000003,1.65848701237701
19.0523319999948,1.68163102702238
19.0595159999952,1.68227391631808
19.0657449999973,1.65687978913775
19.0730799999982,1.67102335364325
19.0812390000001,1.65945134632057
19.0880260000005,1.70252492913278
19.0956149999946,1.6989890380064
19.1025969999954,1.72149016335607
19.110112999998,1.72824050096096
19.1176629999951,1.73884817434009
19.1256259999946,1.67230913223466
19.1345150000006,1.79317231982714
19.1433610000014,1.72470460983459
19.1512259999961,1.64627211575862
19.158299999997,1.52765904070111
19.1654299999997,1.72888339025667
19.1724519999996,1.82435245066881
19.1792679999992,1.79124365194002
19.1898310000002,1.71216826856835
19.2015029999986,1.55176738929003
19.2109919999987,1.74656284588855
19.2196079999954,1.38718772958964
19.2276789999977,1.95196597586619
19.2375099999979,1.55819628224708
19.2453589999974,1.4784780095797
19.2551620000005,1.60994887055131
19.2630579999983,1.38654484029394
19.2713269999996,1.38268750451971
19.2787599999979,1.3746513883234
19.2850429999977,1.64820078364573
19.2923090000004,1.35890060057864
19.3002719999999,1.43411864817608
19.3074849999994,1.34282836818602
19.3164780000001,1.4784780095797
19.3239949999973,1.45790555211715
19.3306299999952,1.27211054565851
19.3373259999976,1.39779540296877
19.3446660000011,1.30714801227441
19.3512309999987,1.27982521720696
19.3578889999986,1.33447080734186
19.3645520000011,1.42608253197977
19.372237999998,1.37561572226696
19.3782449999973,1.38525906170253
19.3853359999955,1.4717276719748
19.3926519999951,1.5951624167501
19.3995449999943,1.64595067111077
19.4067219999954,1.62827121547889
19.4133779999986,1.34604281466454
19.4204949999973,1.43894031789387
19.427188000001,1.41868930507917
19.4356469999999,1.41418908000924
19.4423139999956,1.48072812211467
19.4493549999967,1.52733759605326
19.4582079999968,1.61669920815621
19.4672140000016,1.51833714591339
19.4750179999992,1.48940712760668
19.4841849999949,1.54469560703728
19.4901779999956,1.5742685146397
19.4975289999992,1.67166624293895
19.5066000000015,1.58616196661023
19.5159609999955,1.64016466744943
19.5258299999982,1.63984322280157
19.5348889999986,1.73016916884808
19.5451589999944,1.65848701237701
19.5558669999987,1.6369502209709
19.5662289999947,1.63566444237949
19.5778399999961,1.65077234082855
19.5881969999969,1.73177639208734
19.5967870000005,1.70541793096345
19.6078219999969,1.70316781842848
19.6161259999946,1.72374027589103
19.6244569999948,1.84749646531418
19.6361909999996,1.70413215237204
19.6442069999948,1.62923554942245
19.6548999999985,1.77806442137808
